,x,y,z
3566,9.6e-05,-0.000593,9.6e-05
3567,0.00067,-0.000389,0.00067
3568,0.000169,-0.002236,0.000169
3569,0.000832,-1e-06,0.000832
3570,0.002033,-0.000864,0.002033
3571,-0.000828,-0.000158,-0.000828
3572,0.0015,-0.000509,0.0015
3573,-0.002626,-0.001303,-0.002626
3574,0.001085,-0.000713,0.001085
3575,0.000695,-0.000418,0.000695
3576,-0.001965,-0.000982,-0.001965
3577,0.001057,-0.000925,0.001057
3578,-0.00102,0.000929,-0.00102
3579,0.000927,0.000533,0.000927
3580,0.000612,0.000584,0.000612
3581,0.000243,-8.7e-05,0.000243
3582,0.001128,0.000221,0.001128
3583,0.000199,0.000839,0.000199
3584,0.000131,0.001645,0.000131
3585,-0.000153,-0.000152,-0.000153
3586,-0.000506,-0.000254,-0.000506
3587,0.001105,-0.00124,0.001105
3588,-0.001259,0.000291,-0.001259
3589,0.00041,0.000499,0.00041
3590,0.001038,-0.000436,0.001038
3591,-0.001936,-0.000411,-0.001936
3592,-6.9e-05,0.000609,-6.9e-05
3593,0.000237,0.000402,0.000237
3594,-0.001388,-8.3e-05,-0.001388
3595,0.000203,0.001035,0.000203
3596,-0.000168,0.001198,-0.000168
3597,-0.000321,-0.00133,-0.000321
3598,0.000421,0.000426,0.000421
3599,-9e-05,0.000112,-9e-05
3600,0.000923,0.00156,0.000923
3601,0.000214,0.00028,0.000214
3602,0.000821,0.000625,0.000821
3603,-6.7e-05,-0.000536,-6.7e-05
3604,0.000307,-0.000522,0.000307
3605,-0.000102,-0.000101,-0.000102
3606,-7.4e-05,3e-06,-7.4e-05
3607,0.001638,-0.000323,0.001638
3608,-0.000126,0.001249,-0.000126
3609,-0.000737,-6.5e-05,-0.000737
3610,0.000638,0.00078,0.000638
3611,-0.001494,0.000288,-0.001494
3612,-0.000217,0.000293,-0.000217
3613,-0.001183,0.000626,-0.001183
3614,-0.000269,0.000349,-0.000269
3615,0.001292,0.001013,0.001292
3616,-0.000726,-0.000247,-0.000726
3617,0.000147,0.000848,0.000147
3618,-0.001141,0.000651,-0.001141
3619,-0.001457,-0.000112,-0.001457
3620,0.000139,-3.9e-05,0.000139
3621,-0.000798,-1.3e-05,-0.000798
3622,-0.000858,-0.000864,-0.000858
3623,8.3e-05,0.000993,8.3e-05
3624,7.8e-05,-0.001112,7.8e-05
3625,0.00056,0.000795,0.00056
3626,0.0016,-0.000694,0.0016
3627,-0.000585,-0.000534,-0.000585
3628,0.000586,-0.000677,0.000586
3629,1.5e-05,-0.000363,1.5e-05
3630,-0.000406,9e-06,-0.000406
3631,0.000871,7.5e-05,0.000871
3632,-0.000185,0.000351,-0.000185
3633,-0.001021,-0.000286,-0.001021
3634,0.000999,-0.000447,0.000999
3635,-0.000281,0.000367,-0.000281
3636,-0.000281,-0.001436,-0.000281
3637,0.002166,0.000898,0.002166
3638,-0.001193,5.8e-05,-0.001193
3639,0.002171,-0.000104,0.002171
3640,0.001359,0.001181,0.001359
3641,-0.000602,-0.001095,-0.000602
3642,0.000636,0.000579,0.000636
3643,0.000855,-0.000406,0.000855
3644,-0.001295,-0.001262,-0.001295
3645,0.000273,0.000178,0.000273
3646,-0.000652,0.000789,-0.000652
3647,0.000249,-0.00088,0.000249
3648,2.9e-05,-0.000174,2.9e-05
3649,0.000126,-0.000562,0.000126
3650,0.00085,0.000504,0.00085
3651,-0.000774,-0.000156,-0.000774
3652,0.001963,0.001157,0.001963
3653,0.001319,0.000171,0.001319
3654,-0.000239,0.000693,-0.000239
3655,0.001154,0.000515,0.001154
3656,-0.000399,-0.000777,-0.000399
3657,-0.000363,0.000273,-0.000363
3658,0.000489,0.000483,0.000489
3659,-0.001559,-6.9e-05,-0.001559
3660,0.000631,0.00025,0.000631
3661,-0.001377,0.000347,-0.001377
3662,-0.001921,0.000477,-0.001921
3663,-0.000607,0.000288,-0.000607
3664,0.000581,0.000398,0.000581
3665,-0.000385,-0.00066,-0.000385
3666,-0.000313,6.3e-05,-0.000313
3667,-0.000262,0.001106,-0.000262
3668,-0.000111,0.000288,-0.000111
3669,-0.000123,0.000418,-0.000123
3670,0.000644,0.000185,0.000644
3671,-0.001164,-0.000146,-0.001164
3672,0.000989,0.000231,0.000989
3673,-0.000152,-0.000798,-0.000152
3674,-0.001637,-0.001275,-0.001637
3675,0.002405,0.00222,0.002405
3676,0.000487,0.000462,0.000487
3677,-0.001012,-0.000644,-0.001012
3678,0.001521,0.001137,0.001521
3679,-0.000797,-0.000518,-0.000797
3680,5e-06,-0.000147,5e-06
3681,0.000116,-0.00087,0.000116
3682,0.000212,-0.000145,0.000212
3683,-0.001195,9.3e-05,-0.001195
3684,0.002576,-0.000671,0.002576
3685,0.000598,-0.001599,0.000598
3686,-0.001321,-5.5e-05,-0.001321
3687,0.00046,7e-05,0.00046
3688,0.000433,0.000739,0.000433
3689,-0.001977,-0.000457,-0.001977
3690,0.002381,0.00094,0.002381
3691,0.001008,-0.000914,0.001008
3692,-0.00073,0.001554,-0.00073
3693,0.00102,-0.000975,0.00102
3694,-0.0,0.000543,-0.0
3695,-0.000731,-0.000955,-0.000731
3696,0.002126,-0.000191,0.002126
3697,1.6e-05,-0.000378,1.6e-05
3698,-0.001222,-0.001131,-0.001222
3699,0.002171,7.9e-05,0.002171
3700,-0.000726,0.001251,-0.000726
3701,-0.000714,0.000902,-0.000714
3702,-6.2e-05,0.000672,-6.2e-05
3703,6.1e-05,0.000102,6.1e-05
3704,-0.002157,0.000257,-0.002157
3705,-0.000307,-0.000749,-0.000307
3706,0.000988,0.001178,0.000988
3707,-0.000457,0.000789,-0.000457
3708,-0.000187,-0.000546,-0.000187
3709,0.000202,0.00067,0.000202
3710,-0.001271,-0.000373,-0.001271
3711,0.001049,0.000182,0.001049
3712,0.00076,-0.00086,0.00076
3713,-0.001541,0.00054,-0.001541
3714,0.001457,0.000301,0.001457
3715,0.000705,-0.000759,0.000705
3716,-0.001695,-0.001675,-0.001695
3717,8.6e-05,0.000481,8.6e-05
3718,0.000239,0.000536,0.000239
3719,-0.000425,0.000506,-0.000425
3720,0.001446,0.001599,0.001446
3721,-0.000602,3.8e-05,-0.000602
3722,0.000596,0.000471,0.000596
3723,0.000137,-0.000851,0.000137
3724,0.000417,0.00067,0.000417
3725,-0.001261,-0.000351,-0.001261
3726,0.00035,-0.000416,0.00035
3727,0.000748,-0.000777,0.000748
3728,-0.000292,-0.000827,-0.000292
3729,0.001118,-0.000553,0.001118
3730,-0.000321,-0.000387,-0.000321
3731,-0.000119,-3.8e-05,-0.000119
3732,0.001119,0.000215,0.001119
3733,1e-05,0.000228,1e-05
3734,-0.001405,-0.000602,-0.001405
3735,7e-05,-0.000425,7e-05
3736,0.001225,-0.00058,0.001225
3737,-0.001374,0.000112,-0.001374
3738,0.002321,7.3e-05,0.002321
3739,-0.001681,-0.0001,-0.001681
3740,0.000864,-0.000805,0.000864
3741,0.002397,-0.000718,0.002397
3742,-0.002329,-0.001192,-0.002329
3743,0.001444,-0.001351,0.001444
3744,0.00077,-0.000757,0.00077
3745,-0.002758,-0.00021,-0.002758
3746,0.000918,-0.000602,0.000918
3747,-0.000417,0.000429,-0.000417
3748,-0.000781,0.000237,-0.000781
3749,0.00031,0.000509,0.00031
3750,0.001048,-0.000425,0.001048
3751,-0.000842,0.000541,-0.000842
3752,0.001714,-0.0005,0.001714
3753,0.001517,0.000886,0.001517
3754,-0.000305,0.000784,-0.000305
3755,-0.000265,-0.000669,-0.000265
3756,0.00125,0.00078,0.00125
3757,-0.000936,-0.000729,-0.000936
3758,-0.000263,-0.000134,-0.000263
3759,0.000533,0.001953,0.000533
3760,-0.001718,0.000806,-0.001718
3761,0.001481,0.000484,0.001481
3762,0.000419,0.001378,0.000419
3763,-0.000185,0.000674,-0.000185
3764,0.000951,-5.8e-05,0.000951
3765,6e-06,-4e-05,6e-06
3766,0.000388,0.000946,0.000388
3767,-0.000545,-0.000165,-0.000545
3768,-0.000174,0.000531,-0.000174
3769,-9.2e-05,-0.000604,-9.2e-05
3770,-0.000365,0.000218,-0.000365
3771,0.002124,-0.000876,0.002124
3772,0.00025,-0.00063,0.00025
3773,-0.002059,0.000334,-0.002059
3774,0.003427,-0.001006,0.003427
3775,-0.001516,-0.000353,-0.001516
3776,-0.000644,0.000107,-0.000644
3777,0.002195,0.001136,0.002195
3778,-0.002028,-0.000385,-0.002028
3779,0.000167,2.6e-05,0.000167
3780,0.000736,7.1e-05,0.000736
3781,-0.002072,-0.000592,-0.002072
3782,0.000688,0.000986,0.000688
3783,0.000602,0.000675,0.000602
3784,-0.000432,-0.000225,-0.000432
3785,0.000118,-0.000952,0.000118
3786,6.6e-05,-0.002222,6.6e-05
3787,0.001012,-0.000425,0.001012
3788,0.000454,-0.000492,0.000454
3789,-0.0002,-0.000884,-0.0002
3790,0.000634,-0.00129,0.000634
3791,9.2e-05,-0.000247,9.2e-05
3792,0.000825,-0.000627,0.000825
3793,0.000804,3e-06,0.000804
3794,0.000106,-0.000344,0.000106
3795,0.000168,0.000729,0.000168
3796,-0.001357,-0.000382,-0.001357
3797,-0.000265,0.00116,-0.000265
3798,0.000719,-0.000876,0.000719
3799,-0.000358,-9e-06,-0.000358
3800,0.001155,-0.000334,0.001155
3801,-0.000312,0.000399,-0.000312
3802,-0.000229,0.00098,-0.000229
3803,0.00198,0.00057,0.00198
3804,-0.000379,-6.6e-05,-0.000379
3805,-1.2e-05,-0.000645,-1.2e-05
3806,0.000517,0.000216,0.000517
3807,-0.000919,0.000297,-0.000919
3808,0.000124,0.001607,0.000124
3809,0.000612,0.000668,0.000612
3810,-0.000991,-0.000457,-0.000991
3811,0.001251,0.001435,0.001251
3812,-0.001028,-0.001517,-0.001028
3813,0.001324,6.9e-05,0.001324
3814,-0.001227,0.000123,-0.001227
3815,-0.000113,-6.1e-05,-0.000113
3816,0.000754,0.000851,0.000754
3817,-0.000235,0.001169,-0.000235
3818,0.001023,0.000647,0.001023
3819,0.001192,-8.1e-05,0.001192
3820,-0.00187,0.000475,-0.00187
3821,0.001616,-0.000199,0.001616
3822,-0.000603,0.000221,-0.000603
3823,-0.000791,0.000106,-0.000791
3824,0.00191,-0.000791,0.00191
3825,-0.00127,0.000201,-0.00127
3826,-0.001904,-0.000825,-0.001904
3827,0.001091,0.00084,0.001091
3828,-0.000813,0.001886,-0.000813
3829,-0.00078,-0.00179,-0.00078
3830,0.001431,0.00087,0.001431
3831,-9.1e-05,-0.000917,-9.1e-05
3832,-0.002389,0.000388,-0.002389
3833,0.001454,-0.00017,0.001454
3834,0.000928,0.00035,0.000928
3835,-0.001464,0.000413,-0.001464
3836,0.003043,-0.000762,0.003043
3837,-0.001121,0.000191,-0.001121
3838,-0.000736,0.000209,-0.000736
3839,0.000332,-0.000847,0.000332
3840,-0.0004,-0.000213,-0.0004
3841,-0.000614,-0.001295,-0.000614
3842,-0.001413,0.00027,-0.001413
3843,0.001653,-0.000174,0.001653
3844,-0.001765,-0.000442,-0.001765
3845,-0.001296,-8.1e-05,-0.001296
3846,0.001499,0.001004,0.001499
3847,-0.001396,-0.000199,-0.001396
3848,-4.1e-05,0.002259,-4.1e-05
3849,0.002245,0.00077,0.002245
3850,-0.001429,-5.6e-05,-0.001429
3851,-0.000309,-0.000842,-0.000309
3852,0.000785,-0.000603,0.000785
3853,-0.001861,0.000437,-0.001861
3854,-0.000487,-0.001631,-0.000487
3855,0.001793,0.001016,0.001793
3856,-0.001059,-0.001443,-0.001059
3857,0.001636,-0.000105,0.001636
3858,-0.000959,-0.00085,-0.000959
3859,-0.001666,-0.001515,-0.001666
3860,0.000779,0.000908,0.000779
3861,0.000274,0.000445,0.000274
3862,-0.000823,-0.001961,-0.000823
3863,0.000398,0.000602,0.000398
3864,0.001091,-0.000406,0.001091
3865,-0.001266,0.000437,-0.001266
3866,0.000769,9e-05,0.000769
3867,-0.000299,8.6e-05,-0.000299
3868,-0.001174,0.000591,-0.001174
3869,0.001131,0.001171,0.001131
3870,-0.000407,-0.000486,-0.000407
3871,0.000368,0.001435,0.000368
3872,-8e-05,0.000454,-8e-05
3873,0.000508,-1.8e-05,0.000508
3874,-1.5e-05,0.000695,-1.5e-05
3875,-0.001317,-0.000758,-0.001317
3876,0.001333,-0.001496,0.001333
3877,-0.000109,0.000543,-0.000109
3878,0.000375,-0.000192,0.000375
3879,-0.00019,-0.000481,-0.00019
3880,-0.001274,-0.000654,-0.001274
3881,0.000317,0.000758,0.000317
3882,-0.001041,-0.000968,-0.001041
3883,0.000358,-0.000681,0.000358
3884,-0.000293,-0.000637,-0.000293
3885,-0.000484,0.000203,-0.000484
3886,-0.000309,0.000102,-0.000309
3887,0.001495,0.000212,0.001495
3888,-0.000102,-3e-05,-0.000102
3889,-0.000682,0.00093,-0.000682
3890,0.00092,0.00119,0.00092
3891,-0.001166,-0.000396,-0.001166
3892,-6.5e-05,0.000922,-6.5e-05
3893,0.001449,0.000646,0.001449
3894,-0.000223,-0.001908,-0.000223
3895,-6e-06,-0.001297,-6e-06
3896,0.002355,0.001057,0.002355
3897,-0.000565,0.001354,-0.000565
3898,0.000593,0.000577,0.000593
3899,0.001,0.00191,0.001
3900,-0.002231,-0.000904,-0.002231
3901,-0.000524,0.001028,-0.000524
3902,-7.5e-05,-0.001374,-7.5e-05
3903,-0.001628,-0.001277,-0.001628
3904,0.000919,-0.000313,0.000919
3905,0.000424,0.000974,0.000424
3906,-0.000571,-0.00063,-0.000571
3907,0.000787,-0.000219,0.000787
3908,-0.000802,0.000447,-0.000802
3909,0.000208,-0.000302,0.000208
3910,-0.001146,-0.001048,-0.001146
3911,0.000596,-0.00076,0.000596
3912,-0.000938,0.000116,-0.000938
3913,-0.0006,-0.00083,-0.0006
3914,0.000304,-0.000503,0.000304
3915,-0.000468,-0.000719,-0.000468
3916,-0.000675,0.001235,-0.000675
3917,6e-06,-0.000862,6e-06
3918,-0.0011,-0.000261,-0.0011
3919,-0.000121,0.001121,-0.000121
3920,-0.0007,0.001125,-0.0007
3921,-0.000495,0.001005,-0.000495
3922,-0.000227,-0.000123,-0.000227
3923,-0.001467,-0.000393,-0.001467
3924,0.000217,-0.001355,0.000217
3925,8.5e-05,6.6e-05,8.5e-05
3926,0.000861,-0.000949,0.000861
3927,-0.000464,0.00109,-0.000464
3928,0.000872,-0.00096,0.000872
3929,0.000743,-4e-05,0.000743
3930,-0.001468,0.000953,-0.001468
3931,0.002032,0.000819,0.002032
3932,-0.000738,0.000207,-0.000738
3933,-0.000977,-0.001101,-0.000977
3934,0.002249,6e-06,0.002249
3935,-0.000209,-0.000139,-0.000209
3936,-0.002003,-0.001154,-0.002003
3937,0.002037,0.001432,0.002037
3938,-0.000833,-4e-05,-0.000833
3939,-0.002536,-0.000962,-0.002536
3940,0.001672,-0.001201,0.001672
3941,-0.001278,0.000622,-0.001278
3942,-0.000936,0.000273,-0.000936
3943,0.001759,-1.3e-05,0.001759
3944,0.000103,-0.000181,0.000103
3945,-0.001536,-0.000289,-0.001536
3946,0.001036,-0.000413,0.001036
3947,-0.00023,0.000473,-0.00023
3948,-0.001703,-0.000687,-0.001703
3949,0.002378,9.6e-05,0.002378
3950,-0.00145,0.001317,-0.00145
3951,-0.001013,-0.000797,-0.001013
3952,0.003043,0.000986,0.003043
3953,-0.001257,0.000147,-0.001257
3954,-4.2e-05,-0.0,-4.2e-05
3955,0.000647,-0.000357,0.000647
3956,0.001209,0.000324,0.001209
3957,-0.001301,-0.000455,-0.001301
3958,0.001095,-0.001264,0.001095
3959,0.000179,-0.000259,0.000179
3960,-0.000474,-0.000594,-0.000474
3961,0.000277,-0.000796,0.000277
3962,-0.000793,-0.000181,-0.000793
3963,-9.4e-05,-0.000462,-9.4e-05
3964,-0.000882,-0.001178,-0.000882
3965,0.000153,0.000691,0.000153
3966,-0.000592,-0.000382,-0.000592
3967,0.000872,0.000822,0.000872
3968,-0.000762,0.001051,-0.000762
3969,-0.000342,0.000649,-0.000342
3970,-0.000187,0.00052,-0.000187
3971,0.000455,0.000623,0.000455
3972,0.000147,-0.001043,0.000147
3973,0.000991,0.000291,0.000991
3974,0.000608,0.000507,0.000608
3975,-1.1e-05,6.5e-05,-1.1e-05
3976,0.000851,0.000853,0.000851
3977,-0.00111,0.001507,-0.00111
3978,-0.000512,0.001542,-0.000512
3979,0.00108,0.000395,0.00108
3980,-0.001167,0.000726,-0.001167
3981,0.00022,0.001504,0.00022
3982,0.000491,-0.000545,0.000491
3983,-0.001428,0.000173,-0.001428
3984,0.001618,-0.00086,0.001618
3985,0.000519,0.000706,0.000519
3986,-0.000271,-0.001136,-0.000271
3987,0.001505,-0.000109,0.001505
3988,-0.000784,0.00043,-0.000784
3989,-3.9e-05,0.000484,-3.9e-05
3990,0.002333,5.1e-05,0.002333
3991,-0.001622,0.000508,-0.001622
3992,0.000373,-0.001523,0.000373
3993,-0.000186,-0.000365,-0.000186
